,MovieID,Title,Genres,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,origin_country,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
1837,1906,Mr. Jealousy (1997),Comedy|Romance,False,/ePplQTFby7PCg0A7VBVM6DEYWq2.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,53765.0,tt0119717,['US'],en,Mr. Jealousy,"After his first date at age 15 ended with the girl making out with another man at a party, aspiring writer Lester Grimm has treated all his girlfriends with jealousy and suspicion. While dating Ramona Ray, paranoia gets the best of him when he discovers that her most recent ex is successful novelist Dashiell Frank. Lester begins attending the same group therapy sessions as Dashiell to learn about Ramona's past with him.",4.94,/eHKAQTwZOIzUvqz4pZ3Tj6JX3K1.jpg,"[{'id': 40460, 'logo_path': None, 'name': 'Joel Castleberg Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1998-06-05,301796.0,105.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Mr. Jealousy,False,5.8,37.0
1838,1907,Mulan (1998),Animation|Children's,False,/4QGYY03fzXdynJd51iy2dWQfon1.jpg,"{'id': 87236, 'name': 'Mulan Collection', 'poster_path': '/6Kjizag3KnUNDaBkN9LZKfnlBxY.jpg', 'backdrop_path': '/1KkIBhX5MTwVoNJzD0JMv059Ck0.jpg'}",90000000.0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]",,10674.0,tt0120762,['US'],en,Mulan,"To save her father from certain death in the army, a young woman secretly enlists in his place and becomes one of China's greatest heroines in the process.",153.287,/5TYgKxYhnhRNNwqnRAKHkgfqi2G.jpg,"[{'id': 2, 'logo_path': '/wdrCwmRnLFJhEoH8GSfymY85KHT.png', 'name': 'Walt Disney Pictures', 'origin_country': 'US'}, {'id': 171656, 'logo_path': '/4UBohOtIr9DtxylH48Qsg6aDow6.png', 'name': 'Walt Disney Feature Animation', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1998-06-18,304320254.0,88.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}]",Released,THE FLOWER THAT BLOOMS IN ADVERSITY IS THE MOST RARE AND BEAUTIFUL OF ALL.,Mulan,False,7.91,9607.0
1839,1908,Resurrection Man (1998),Drama|Thriller,False,/z2pANV6vjgcIv253SDzaT96ea2A.jpg,,0.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",,136134.0,tt0140508,['GB'],en,Resurrection Man,"Belfast, in 1970s. Victor Kelly is a young protestant man who hates the Catholics so much that one night he begins to brutally murder them. A reporter soon tries to uncover the murder and obtained prestige for himself, while Victor sinks deeper into madness.",1.568,/3lKTaVHpWWAsgtCHb3PfElZV3zP.jpg,"[{'id': 163, 'logo_path': None, 'name': 'Revolution Films', 'origin_country': 'GB'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1998-02-13,0.0,102.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Get right to the heart of the fear,Resurrection Man,False,6.1,11.0
1840,1909,"X-Files: Fight the Future, The (1998)",Mystery|Sci-Fi|Thriller,False,/2ZuNdBOSUamCo6mU1Ew1KEaN8Zc.jpg,"{'id': 19387, 'name': 'The X Files Collection', 'poster_path': '/i7yHkQYfFuHlJxr2jvX9uilxHXp.jpg', 'backdrop_path': '/22p3xTTuXc9FEnzyGlfB9KBtR4Y.jpg'}",66000000.0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",,846.0,tt0120902,['US'],en,The X Files,"Mulder and Scully, now taken off the FBI's X Files cases, must find a way to fight the shadowy elements of the government to find out the truth about a conspiracy that might mean the alien colonization of Earth.",17.475,/yLIw6shz2WC3W3iI0jROsF4B2ha.jpg,"[{'id': 545, 'logo_path': None, 'name': 'Ten Thirteen Productions', 'origin_country': 'US'}, {'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'CA', 'name': 'Canada'}]",1998-06-19,189198313.0,121.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Fight the future.,The X Files,False,6.874,1588.0
1841,1910,I Went Down (1997),Action|Comedy|Crime,False,/aruMeacEyebJuzCc7dvfO9GETo3.jpg,,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",,12655.0,tt0126344,"['IE', 'GB', 'US']",en,I Went Down,"Fresh out of prison, Git rescues a former best friend (now living with Git's girlfriend) from a beating at the hands of loan sharks. He's now in trouble with the mob boss, Tom French, who sends Git to Cork with another debtor, Bunny Kelly, to find a guy named Frank Grogan, and take him to a man with a friendly face at a shack across a bog. It's a tougher assignment than it seems: Git's a novice, Bunny's prone to rash acts, Frank doesn't want to be found (and once he's found, he has no money), and maybe Tom's planning to murder Frank, which puts Git in a moral dilemma. Then, there's the long-ago disappearance of Sonny Mulligan. What's a decent and stand-up lad to do?",4.032,/2rApWxlYkiwNZBSC3KJ7WFWWq1T.jpg,"[{'id': 21872, 'logo_path': '/sex8X2qwrKfFTSJLEXMPH4kmDxN.png', 'name': 'Treasure Entertainment', 'origin_country': 'IE'}, {'id': 3324, 'logo_path': '/dqT3yOTlfJRmtvk52Ccd1O6dZ0A.png', 'name': 'BBC', 'origin_country': 'GB'}, {'id': 1898, 'logo_path': '/8ix6SGlJiyuUDxLBtY8E0PY2G7w.png', 'name': 'Fís Éireann/Screen Ireland', 'origin_country': 'IE'}, {'id': 70198, 'logo_path': None, 'name': 'Easkel Media', 'origin_country': ''}, {'id': 1596, 'logo_path': None, 'name': 'The Shooting Gallery', 'origin_country': ''}, {'id': 1923, 'logo_path': '/ilgktofJY7OsURHfccJrug4GKdQ.png', 'name': 'RTÉ', 'origin_country': 'IE'}, {'id': 2188, 'logo_path': '/f1zrx8bIsS81AHoPQq4riJx68Lt.png', 'name': 'Artisan Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'IE', 'name': 'Ireland'}]",1997-10-03,0.0,107.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"One doesn't count, the other can't. Dis-organised crime.",I Went Down,False,6.0,23.0
1842,1911,Doctor Dolittle (1998),Comedy,False,/nCvM85EzfqC9LWOBr04vJsIv4bO.jpg,"{'id': 3169, 'name': 'Dr. Dolittle Collection', 'poster_path': '/yGF6vv7ekbkf9C3FRjrGIrkyyhc.jpg', 'backdrop_path': '/dtz0ju3dikZaiSJ9HmVoMs9imT8.jpg'}",71000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",,3050.0,tt0118998,['US'],en,Doctor Dolittle,"A successful physician and devoted family man, John Dolittle seems to have the world by the tail, until a long suppressed talent he possessed as a child, the ability to communicate with animals is suddenly reawakened with a vengeance! Now every creature within squawking distance wants the good doctor's advice, unleashing an outrageous chain of events that turns his world upside down!",50.099,/tLrchGMIkdo1KamQJA6fwvDQEy0.jpg,"[{'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}, {'id': 1302, 'logo_path': '/zC3b70ixHh89qJIikLQPEvLqbPM.png', 'name': 'Davis Entertainment', 'origin_country': 'US'}, {'id': 1301, 'logo_path': None, 'name': 'Joseph M. Singer Entertainment', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1998-06-26,294500000.0,85.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,He doesn't just talk to the animals!,Doctor Dolittle,False,5.709,3031.0
1843,1912,Out of Sight (1998),Action|Crime|Romance,False,/dALQsHqbcySpACOq2qXQwsasVBx.jpg,,48000000.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",https://www.uphe.com/movies/out-of-sight,1389.0,tt0120780,['US'],en,Out of Sight,"Meet Jack Foley, a smooth criminal who bends the law and is determined to make one last heist. Karen Sisco is a federal marshal who chooses all the right moves … and all the wrong guys. Now they're willing to risk it all to find out if there's more between them than just the law.",18.471,/v49q7AMR3pB4M762woWB1NYMCLF.jpg,"[{'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 216, 'logo_path': '/iKPzC6YxqNAk6fMoTtFhIF5p6yw.png', 'name': 'Jersey Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1998-06-26,77745966.0,123.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Opposites attract.,Out of Sight,False,6.7,1239.0
1844,1913,Picnic at Hanging Rock (1975),Drama|Mystery,False,/41Mlaj6wfjlF4wQaVH0tjfDXvMi.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",https://picnicathangingrockofficial.com/,11020.0,tt0073540,['AU'],en,Picnic at Hanging Rock,"In the early 1900s, Miranda attends a girls boarding school in Australia. One Valentine's Day, the school's typically strict headmistress treats the girls to a picnic field trip to an unusual but scenic volcanic formation called Hanging Rock. Despite rules against it, Miranda and several other girls venture off. It's not until the end of the day that the faculty realizes the girls and one of the teachers have disappeared mysteriously.",13.249,/7BAXwmFN4pZDNb9N6kzmAAwdssi.jpg,"[{'id': 8808, 'logo_path': None, 'name': 'McElroy & McElroy', 'origin_country': 'AU'}, {'id': 16232, 'logo_path': None, 'name': 'Picnic Productions Pty. Ltd.', 'origin_country': ''}, {'id': 74363, 'logo_path': None, 'name': 'British Empire Films Australia', 'origin_country': ''}, {'id': 417, 'logo_path': '/w7d3hoHQaC0XwjrxEG1yPeuUhu5.png', 'name': 'Australian Film Commission', 'origin_country': 'AU'}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}]",1975-09-02,84744.0,115.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,On St. Valentine's Day in 1900 a party of schoolgirls set out to picnic at Hanging Rock ... Some were never to return.,Picnic at Hanging Rock,False,7.2,776.0
1845,1914,Smoke Signals (1998),Comedy|Drama,False,/5MvH0D3aGYRM9KeQL3Xtl853UyB.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",,20862.0,tt0120321,['US'],en,Smoke Signals,"Young Native American man Thomas is a nerd in his reservation, wearing oversize glasses and telling everyone stories no-one wants to hear. His parents died in a fire in 1976, and Thomas was saved by Arnold. Arnold soon left his family, and Victor hasn't seen his father for 10 years. When Victor hears Arnold has died, Thomas offers him funding for the trip to get Arnold's remains.",15.358,/dZ6smtO2cEm3nxVhWscYfKS0mYX.jpg,"[{'id': 12269, 'logo_path': None, 'name': 'ShadowCatcher Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1998-06-26,0.0,89.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,A new film from the heart of Native America.,Smoke Signals,False,6.7,101.0
1846,1915,Voyage to the Beginning of the World (1997),Drama,False,/dliBbKnLVDEjl61o376uz8gRnrh.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}]",,108548.0,tt0120443,['PT'],pt,Viagem ao Princípio do Mundo,"Manoel is an aging film director who travels with the film crew through Portugal in search of the origins of Afonso, a famous French actor whose father emigrated from Portugal to France and in process remembers his own youth.",1.5,/rz1hJdE4icZxaDYPxkWoHgev4r5.jpg,"[{'id': 6584, 'logo_path': None, 'name': 'Gemini Films', 'origin_country': 'FR'}, {'id': 11143, 'logo_path': None, 'name': 'Madragoa Filmes', 'origin_country': 'PT'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'PT', 'name': 'Portugal'}]",1997-05-16,0.0,95.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'Portuguese', 'iso_639_1': 'pt', 'name': 'Português'}]",Released,,Voyage to the Beginning of the World,False,6.8,15.0
1847,1916,Buffalo 66 (1998),Action|Comedy|Drama,False,/oCcRRoalUWy83x3gqhCIl6pPUAi.jpg,,1500000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",http://www.vincentgallofilms.com/buffalo66.html,9464.0,tt0118789,['US'],en,Buffalo '66,"Billy is released after five years in prison. In the next moment, he kidnaps teenage student Layla and visits his parents with her, pretending she is his girlfriend and they will soon marry.",15.882,/fxzXFzbSGNA52NHQCMqQiwzMIQw.jpg,"[{'id': 38374, 'logo_path': None, 'name': 'CFP', 'origin_country': 'CA'}, {'id': 95354, 'logo_path': None, 'name': 'Gray Daisy Films', 'origin_country': 'US'}, {'id': 15231, 'logo_path': '/iFbzMtXFBv2ekA9Ldrw6LqjLrvX.png', 'name': 'Muse Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'CA', 'name': 'Canada'}]",1998-01-20,2375097.0,110.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Billy Brown just got out of jail. Now he’s going to serve some real time. He’s going home.,Buffalo '66,False,7.1,910.0
1848,1917,Armageddon (1998),Action|Adventure|Sci-Fi|Thriller,False,/1cO6OQJxz7YhTZ4V1OlkYfebeJa.jpg,,140000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}]",,95.0,tt0120591,['US'],en,Armageddon,"When an asteroid threatens to collide with Earth, NASA honcho Dan Truman determines the only way to stop it is to drill into its surface and detonate a nuclear bomb. This leads him to renowned driller Harry Stamper, who agrees to helm the dangerous space mission provided he can bring along his own hotshot crew. Among them is the cocksure A.J. who Harry thinks isn't good enough for his daughter, until the mission proves otherwise.",42.419,/eTM3qtGhDU8cvjpoa6KEt5E2auU.jpg,"[{'id': 9195, 'logo_path': '/geK5QOBsXIPGHutKwXtYjMUyYSG.png', 'name': 'Touchstone Pictures', 'origin_country': 'US'}, {'id': 130, 'logo_path': '/c9dVHPOL3cqCr2593Ahk0nEKTEM.png', 'name': 'Jerry Bruckheimer Films', 'origin_country': 'US'}, {'id': 11533, 'logo_path': '/tWM9pmzVYxok4GbQIttxdcml1yT.png', 'name': 'Valhalla Motion Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1998-07-01,553799566.0,151.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,No more taxes...ever.,Armageddon,False,6.8,7865.0
1849,1918,Lethal Weapon 4 (1998),Action|Comedy|Crime|Drama,False,/u4d4vymNPo1UuJ6ihtyy9OQgco2.jpg,"{'id': 945, 'name': 'Lethal Weapon Collection', 'poster_path': '/5zg6QLY0tdDLVHLwn28oowG3m8H.jpg', 'backdrop_path': '/jSslTHuJS86fp4SVJKP9oBhE4s6.jpg'}",140000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",,944.0,tt0122151,['US'],en,Lethal Weapon 4,Officers Martin Riggs and Roger Murtaugh of the Los Angeles Police Department must stop a dangerous crime lord from China from getting his brother out of jail.,27.472,/cRm7ro9tfiHagQb8i3wO4F1CiuB.jpg,"[{'id': 1885, 'logo_path': '/xlvoOZr4s1PygosrwZyolIFe5xs.png', 'name': 'Silver Pictures', 'origin_country': 'US'}, {'id': 5739, 'logo_path': None, 'name': 'Donner/Shuler-Donner Productions', 'origin_country': ''}, {'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1998-07-10,285400000.0,127.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Cantonese', 'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}, {'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}]",Released,The faces you love. The action you expect.,Lethal Weapon 4,False,6.6,2603.0
1850,1919,Madeline (1998),Children's|Comedy,False,/jQzmXfjv9p2YVz5NqTTEQdDIwnl.jpg,"{'id': 416942, 'name': 'Madeline Collection', 'poster_path': None, 'backdrop_path': None}",20000000.0,"[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,35680.0,tt0123987,['US'],en,Madeline,"Horrified at the prospect of her beloved school being sold, a young French girl named Madeline uses her wit and craftiness to attempt to save it, making an unlikely new friend in the process.",9.638,/nAGRLwJC0jv7QlfJR6y32xRZqcF.jpg,"[{'id': 559, 'logo_path': '/eC0bWHVjnjUducyA6YFoEFqnPMC.png', 'name': 'TriStar Pictures', 'origin_country': 'US'}, {'id': 14160, 'logo_path': None, 'name': 'Jaffilms Inc.', 'origin_country': ''}, {'id': 102438, 'logo_path': None, 'name': 'Madeline Films', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1998-07-10,29967750.0,89.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,"In an old house in Paris that was covered with vines, lived twelve little girls in two straight lines...",Madeline,False,6.1,222.0
1851,1920,Small Soldiers (1998),Animation|Children's|Fantasy|War,False,/l4RtVcfyCEbH6XfTn9Rv5OUuEM6.jpg,,40000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}]",,11551.0,tt0122718,['US'],en,Small Soldiers,"When missile technology is used to enhance toy action figures, the toys soon begin to take their battle programming too seriously.",72.881,/2nuUjSzHsoYlRvTPmLo7m7gCQry.jpg,"[{'id': 7, 'logo_path': '/vru2SssLX3FPhnKZGtYw00pVIS9.png', 'name': 'DreamWorks Pictures', 'origin_country': 'US'}, {'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 56, 'logo_path': '/cEaxANEisCqeEoRvODv2dO1I0iI.png', 'name': 'Amblin Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1998-07-10,54682547.0,110.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Big Movie.,Small Soldiers,False,6.5,2107.0
1852,1921,Pi (1998),Sci-Fi|Thriller,False,/pVmCanXNPYqE74cJoL0U6C9ONf5.jpg,,60000.0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,473.0,tt0138704,['US'],en,Pi,"A mathematical genius discovers a link between numbers and reality, and thus believes he can predict the future.",15.386,/fJA22FjlAW8rzrOw9Mwanl6oTc9.jpg,"[{'id': 22566, 'logo_path': None, 'name': 'Harvest Filmworks', 'origin_country': 'US'}, {'id': 22567, 'logo_path': None, 'name': 'Plantain Films', 'origin_country': 'US'}, {'id': 7503, 'logo_path': '/3K8wbNkTn7O4wX89ucnp1ZYR1XF.png', 'name': 'Protozoa Pictures', 'origin_country': 'US'}, {'id': 194682, 'logo_path': '/hp8OwEyM0pGNYGVqaRpU06IPV8Q.png', 'name': 'Truth & Soul', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1998-07-10,3221152.0,84.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Faith in chaos.,Pi,False,7.113,2202.0
1853,1922,Whatever (1998),Drama,False,/auEWMkvDRQmVwPROD1VVyMe3BVP.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}]",http://www.sonyclassics.com/whatever/whatever.html,102304.0,tt0140688,['US'],en,Whatever,"A New Jersey teen faces her impending adulthood, dreaming of a life as a successful New York artist. But when she gets caught up in the carefree sport of pre-AIDS sex and drugs, her future becomes less certain.",2.457,/50LDvIjveOcNeDDybh3HXUpNb9t.jpg,"[{'id': 20049, 'logo_path': None, 'name': 'DuArt', 'origin_country': ''}, {'id': 40240, 'logo_path': None, 'name': 'Anyway Productions', 'origin_country': ''}, {'id': 11273, 'logo_path': None, 'name': 'Circle Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1998-07-10,0.0,112.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"1981. In an era of 'just say no', they said yes.",Whatever,False,6.3,5.0
1854,1923,There's Something About Mary (1998),Comedy,False,/egJQ3nIon5fT8wyXcKRHzvmtZpD.jpg,,23000000.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",http://www.aboutmary.com/,544.0,tt0129387,['US'],en,There's Something About Mary,"For Ted, prom night went about as bad as it’s possible for any night to go. Thirteen years later, he finally gets another chance with his old prom date, only to run up against other suitors including the sleazy detective he hired to find her.",31.674,/g03pwohXHOI75InM3zraiaEGguO.jpg,"[{'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1998-07-15,369900000.0,120.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Love is in the hair.,There's Something About Mary,False,6.6,4893.0
1855,1924,Plan 9 from Outer Space (1958),Horror|Sci-Fi,,,,,,,,,,,,,,,,,,,,,,,,,,
1856,1925,Wings (1927),Drama|Romance|War,False,/soJGAjMOnvHaWZvAZm7r5OMTpM4.jpg,,2000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 10752, 'name': 'War'}, {'id': 10749, 'name': 'Romance'}]",,28966.0,tt0018578,['US'],en,Wings,"Two young men, one rich, one middle class, both in love with the same woman, become US Air Corps fighter pilots and, eventually, heroic flying aces during World War I. Devoted best friends, their mutual love of the girl eventually threatens their bond. Meanwhile, a hometown girl who's the lovestruck lifelong next door neighbor of one of them pines away.",38.367,/kEl6KCBgdmT1Nex3ka0EIWAOmtm.jpg,"[{'id': 33333, 'logo_path': None, 'name': 'Paramount Famous Lasky Corporation', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1927-08-12,3600000.0,144.0,"[{'english_name': 'No Language', 'iso_639_1': 'xx', 'name': 'No Language'}]",Released,"Youth, hitting the clouds! Laughing at danger! Fighting, loving, dodging death! That's ""WINGS""",Wings,False,7.2,268.0
1857,1926,"Broadway Melody, The (1929)",Musical,False,/bbLc3gYLOS2egDCZO0SGWE8Vml9.jpg,"{'id': 1037405, 'name': 'The Broadway Melody Collection', 'poster_path': '/5E3RwPNMa4kygdPRXLSr797CeXK.jpg', 'backdrop_path': None}",379000.0,"[{'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",,65203.0,tt0019729,['US'],en,The Broadway Melody,"The vaudeville act of Harriet and Queenie Mahoney comes to Broadway, where their friend Eddie Kerns needs them for his number in one of Francis Zanfield's shows. When Eddie meets Queenie, he soon falls in love with  her—but she is already being courted by Jock Warriner, a member of New York high society. Queenie eventually recognizes that, to Jock, she is nothing more than a toy, and that Eddie is in love with her.",9.947,/giq8GJs8YGMzHxeKxNSuwzAdd1c.jpg,"[{'id': 21, 'logo_path': '/usUnaYV6hQnlVAXP6r4HwrlLFPG.png', 'name': 'Metro-Goldwyn-Mayer', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1929-02-08,4358000.0,101.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,All talking. All singing. All dancing.,The Broadway Melody,False,5.1,136.0
1858,1927,All Quiet on the Western Front (1930),War,False,/hSRb0YhB4TaeIKgZtQbFuY3l0XM.jpg,"{'id': 1070848, 'name': 'All Quiet On The Western Front Collection', 'poster_path': '/2lgxH80Dyx2I5yaHoyTgQ9F4L89.jpg', 'backdrop_path': None}",1448864.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",,143.0,tt0020629,['US'],en,All Quiet on the Western Front,"When a group of idealistic young men join the German Army during the Great War, they are assigned to the Western Front, where their patriotism is destroyed by the harsh realities of combat.",23.881,/1wZUB08igw8iLUgF1r4T6aJD65b.jpg,"[{'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1930-04-29,3270000.0,133.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}, {'english_name': 'Latin', 'iso_639_1': 'la', 'name': 'Latin'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,They left for war as boys never to return as men.,All Quiet on the Western Front,False,7.8,787.0
1859,1928,Cimarron (1931),Western,False,/mgo2XCKPHzZINzcm0YFjSUGpPIr.jpg,,1433000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}, {'id': 36, 'name': 'History'}]",,42861.0,tt0021746,['US'],en,Cimarron,"When the government opens up the Oklahoma territory for settlement, restless Yancey Cravat claims a plot of the free land for himself and moves his family there from Wichita. A newspaperman, lawyer, and just about everything else, Cravat soon becomes a leading citizen of the boom town of Osage. Once the town is established, however, he begins to feel confined once again, and heads for the Cherokee Strip, leaving his family behind. During this and other absences, his wife Sabra must learn to take care of herself and soon becomes prominent in her own right.",14.769,/3uCZ5Pmpr1WdVQyaloIAplHvocL.jpg,"[{'id': 6, 'logo_path': '/n53F7K9scQWFXYbrCablqLKqJdp.png', 'name': 'RKO Radio Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1931-01-26,1383000.0,123.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,Terrific as all creation!,Cimarron,False,5.5,123.0
