user_id,user_profile
682,"## Overview
The user appreciates intense and thought-provoking narratives spanning realistic and dystopian settings, often involving complex moral dilemmas, personal growth, and loyalty. Their interests include a strong preference for drama, crime, and coming-of-age stories, with a nuanced appreciation for both gritty action and deeply emotional, character-driven plots. They generally avoid lighthearted or family-oriented themes, as well as overtly fantastical, horror, or musical elements.

## Attributes
- **Genre**: Drama, Crime, Action, Biography, Thriller, Romance, Adventure, Animation, Western
- **Tags**: Loyalty, Betrayal, Mafia, Crime Family, True Story, Violence, Self-Discovery, Coming-of-Age, Friendship, Therapy, Genius, Teacher, Inspiration, Music, Family, Justice, Racism, Southern Gothic, Small Town, Forgery, Revenge, Assassins, Hero's Journey, Spy, Amnesia, Female Protagonist, Secret Agent, Plot Twist, Historical, Cultural Exchange, Nature, Parent-child relationship, Quick-draw, Gunfights, Outlaws, Tournament, Classic Western Themes, Corporate Intrigue, Investigation, Cultural Conflict, Crime, Thriller

## Description
This user is drawn to multifaceted stories that explore high stakes within both futuristic and realistic worlds, emphasizing themes such as rebellion, personal transformation, loyalty, and moral complexity. They enjoy narratives that balance thrilling action and crime elements with heartfelt drama and character development, often featuring protagonists who confront internal struggles or societal injustices. Their taste embraces richly layered storytelling from intense crime dramas to inspiring personal journeys and classic tales of justice and growth, while generally avoiding overly sentimental family dramas, horror, musicals, and lighthearted comedies or supernatural terror.

## Dislikes:
Horror, Musical, Comedy, Documentary, Family (except in animation or where integral to drama), Superhero, Sci-Fi (in some contexts), Fantasy (limited, mostly opposed in serious drama contexts), Adult themes, Violence (when gratuitous or in family/children movies), Crime (in family/children movies), Romance (in action contexts), Thriller (when mixed with horror or fantasy), Slasher, Psychological Horror, Urban Legend, Telekinesis, Bullying, Supernatural, Teen Horror"
683,"## Overview
This user enjoys complex narratives involving crime, power struggles, and historical events, often blended with action and drama. They appreciate dark humor, intricate character-driven stories, and poignant family dramas, as well as enchanting fairy tale elements emphasizing transformation and self-discovery. They favor grounded and intense stories with moral complexity and tend to avoid supernatural, sci-fi, disaster, and fantasy films outside family-friendly fairy tales, as well as romantic comedies and musicals.

## Attributes
- **Genre**: Action, Crime, Drama, Romance, Comedy, Thriller, War, Animation, Children, Musical, Fantasy, Biography, Mystery, Coming-of-age, Adventure
- **Tags**: Mafia, Family, Power, Betrayal, Revenge, Loyalty, Hitman, Historical, Epic, Revolution, Love Story, Transformation, Enchanted Objects, Self-Discovery, Dark Humor, Classic, 1990s, Legacy, Organized Crime, Wrongful Conviction, Justice, Political Drama, Non-linear Storytelling, Violence, Iconic Dialogue, Cult Classic, Heist, Smuggling, Manipulation, Conspiracy, Strong Female Lead, Adaptation, Gambling, Australia, Shipboard Romance, Faith, Obsession, Secrets, Southern Gothic, Childhood, Psychological, Suspense, Detective, Survival, Wilderness, Human vs Nature, Political Intrigue, Crime Investigation, Emergency Response, Terrorism, Friendship

## Description
The user’s taste spans gritty crime sagas, epic historical dramas, darkly humorous action comedies, and emotionally rich family mysteries, alongside occasional enchanting fairy tales. They favor stories exploring loyalty, power, justice, and moral complexity, often set against family dynamics, revolution, or personal transformation. Their preference includes intense, realistic narratives like ""In the Name of the Father"" and ""The Godfather,"" innovative crime thrillers such as ""Pulp Fiction"" and ""Jackie Brown,"" emotionally rich dramas like ""Oscar & Lucinda"" and ""Eve's Bayou,"" and suspenseful political or survival thrillers. They avoid films with heavy supernatural elements, graphic horror, explicit sexuality, disaster or sci-fi themes, romantic comedies, and musicals, preferring grounded and character-driven stories.

## Dislikes:
- Horror  
- Sci-Fi  
- Fantasy (except in the context of family-friendly fairy tales)  
- Romantic comedy  
- Realism (in the context of fairy tale or musical narratives)  
- Superhero  
- Supernatural  
- Graphic psychological"
684,"## Overview
This user enjoys movies that creatively blend comedy with other genres like romance, family, and light drama, often featuring clever protagonists and lighthearted narratives. They appreciate stories with elements of love, family dynamics, mistaken identity, and heartwarming themes, as well as classic and musical influences wrapped in entertaining plots. However, they tend to avoid heavier drama, thriller, intense action, and emotionally intense or serious romantic dramas, preferring comedies with a playful or whimsical tone and lighthearted themes.

## Attributes
- **Genre**: Comedy, Romance (light), Family, Musical, Western, Children, Crime, Sci-Fi, Fantasy, Parody, Adventure, Drama (light)
- **Tags**: Romantic Comedy, Lighthearted, Whimsical, Love Story, Gambling, Adventure, Friendship, Con artist, Teamwork, Technology, Espionage, Thriller (light), Christmas, Family, Magic, Transformation, Holiday Spirit, Band reunion, Road trip, Musical numbers, Classic comedy, Cult classic, Soul music, Rhythm and blues, Mistaken Identity, Love Triangle, Chicago, Holiday, British Cinema, Weddings, Heartwarming, Humor, Longing, Fate, Cross-dressing, Parenting, Divorce, Family Dynamics, 90s Comedy, Political Satire, Feel-good, Impersonation, Pregnancy, Commitment Issues, Parenthood, Coming-of-age, Fish-out-of-water, College life, Male Pregnancy, Science, Satire, Spoof, Action-comedy, Historical fiction, Adventure comedy, Self-discovery, Australian cinema

## Description
The user is drawn to films with a playful and uplifting tone, often featuring witty, charming characters who navigate love, deception, or extraordinary circumstances with humor and heart. Their favorites include stories of clever cons and gambling, heartwarming holiday transformations, romantic entanglements involving mistaken identities and family connections, dynamic team efforts against larger conspiracies, and heartfelt portrayals of parenting and identity. They enjoy a mix of classic and modern elements, including musical performances and lighthearted action-comedy, with a strong appreciation for camaraderie, the spirit of giving, personal transformation, and themes of pregnancy, commitment, coming-of-age, and self-discovery. They generally avoid movies with intense emotional drama, serious romantic tragedy, dark family dysfunction, heavy thriller elements, and intense or violent action.

## Dislikes:
Horror, Thriller (serious/dark), Dark Comedy, Violence, Action (except lighthearted or comedic), Serious Drama, Mystery"
685,
686,"## Overview
This user enjoys a diverse mix of genres ranging from epic space operas and war dramas to coming-of-age stories and classic horror comedies, with a strong appreciation for powerful dramas and thrillers that explore complex characters and social issues. They appreciate films with strong themes of friendship, loyalty, survival, moral dilemmas, hope, and redemption, often set against the backdrop of historical or cosmic events, or intense psychological landscapes. They tend to avoid films focused on Sports, Documentary, Western frontiers, Native American culture, and Animation musicals, especially when heavily centered on romance or adventure.

## Attributes
- **Genre**: Action, Romance, Drama, Comedy, Horror, Thriller, Mystery, Crime, Sci-Fi, War
- **Tags**: Space Opera, Epic Battle, Friendship, Redemption, Good vs Evil, Journalism, Cambodian Civil War, Sacrifice, Historical Events, Survival, Coming-of-age, Crime, Family, Racism, 1960s, Urban Life, Loyalty, Moral Dilemma, Space Exploration, Artificial Intelligence, Evolution, Cosmic Horror, Classic Cinema, Philosophical Themes, Parody, Black Comedy, Cult Film, Satire, Monstrosity, Mad Science, Hope, Injustice, Prison Life, Perseverance, Spy, Chase, Mistaken Identity, Suspense, Hitchcock, Vietnam War, Urban Decay, Anti-Hero, Psychological, Violence, Isolation, Social Commentary, Nostalgia, Cinema, Italian Film, Heartwarming

## Description
The user favors films that explore profound themes such as loyalty, survival, hope, redemption, and the clash between good and evil, often through rich narratives involving friendship, sacrifice, and moral choices. They are drawn to both grand cosmic and historical settings as well as intimate, character-driven stories that confront social issues like racism, family dynamics, and psychological turmoil. Their taste embraces classic thrillers with suspense and mistaken identity, gritty urban dramas with intense social commentary, and heartwarming tales of nostalgia and the magic of cinema, along with clever parodies and classic black comedies that pay homage to iconic horror and sci-fi traditions. They dislike films emphasizing sports culture, Native American and frontier narratives, and animated musicals with a strong romantic or adventure focus.

## Dislikes:
- Horror (except in comedic/parody context)  
- Comedy (except in parody and black comedy)  
- Romance (generally less favored except when integral to other themes)  
- Fantasy  
- Adventure (less"
687,"## Overview
This user enjoys a diverse range of films that blend intense, suspenseful scenarios with complex human relationships and emotional depth. Their tastes favor thrilling disaster and mystery films, psychological and neo-noir thrillers, as well as thoughtful dramas and character-driven stories, showing an appreciation for both high stakes and nuanced emotional journeys. They tend to avoid films centered on drug abuse, moral ambiguity, and darker crime syndicates, as well as overt comedic or romantic elements in certain contexts.

## Attributes
- **Genre**: Drama, Thriller, Action, Disaster, Horror, Mystery, Slasher, Comedy, Romance, Psychological Horror
- **Tags**: Natural disaster, Emergency response, Urban catastrophe, Geology, Survival, Action-packed, Sequel, College life, Copycat killer, Whodunit, Suspense, Gore, Teen drama, Love, Family, Relationships, New York, Music, Humor, Hijacking, President, Terrorism, National security, Heroism, Friendship, Identity, LGBTQ+, Comic books, Heartbreak, 1970s, Adult Film Industry, Coming-of-Age, Fame, Drug Culture, Satire, Personal Growth, Quirky Humor, Ireland, Matchmaking, Political Campaign, Festival, Ancestry, Teen Horror, Cult Classic, Meta-Horror, Historical, Tragedy, Epic, Shipwreck, 1910s, Adventure, Volcano, Eruption, Tension, Neo-noir, Surrealism, Jazz, Transformation

## Description
The user favors films that explore intense and dramatic crises—whether natural disasters threatening urban centers or suspenseful murder mysteries—balanced with stories rooted in love, friendship, identity, and personal growth. They appreciate narratives involving survival, heroism, and emotional journeys, often set against dynamic backdrops like vibrant eras, quaint villages, or high-tension environments. The user also values psychologically complex and surreal stories that delve into identity and transformation, but generally disfavors films centered on moral ambiguity, drug abuse, and crime underworlds, as well as those heavily relying on comedy or romance.

## Dislikes:
- Fantasy  
- Sci-Fi  
- Animation  
- Supernatural  
- Superhero  
- War  
- Musical (except when part of broader dramatic or comedic context)  
- Horror (disliked in some contexts)  
- Action (disliked in some contexts)  
- Thriller (disliked in some contexts)  
- Comedy (disliked in some contexts)  
-"
688,"## Overview
This user has a broad taste that includes comedy, adventure, and action with dramatic and thriller elements, often focusing on survival, friendship, and unexpected bonds. While they enjoy intense, suspenseful thrillers involving conspiracies, military operations, and high-stakes crises, they tend to avoid films centered on medical drama, moral ambiguity, and dark crime syndicates, especially those with heavy drug abuse or antihero narratives.

## Attributes
- **Genre**: Comedy, Adventure, Family, Drama, Thriller, Action, Disaster, War, Mystery, Horror
- **Tags**: Kidnapping, Wealth, Misunderstanding, Heist, Road Trip, Slapstick, Physical Comedy, British Humor, Misadventures, Family-friendly, Animated, Classic, Jungle, Animals, Friendship, Natural disaster, Emergency response, Urban catastrophe, Geology, Survival, Action-packed, Hostage situation, Media critique, Unemployment, Psychological tension, Crime, Nuclear Threat, Special Forces, Cold War, Military Operation, Conspiracy, Slasher, Teen Horror, Suspense, Whodunit, Psychological Thriller, Flood, Rescue, Cult Classic, Meta-Horror

## Description
The user is drawn to films that combine comedic elements such as slapstick and misunderstandings with adventurous and dramatic plots involving survival, emergency response, and psychological tension. They favor stories featuring unique and lovable characters who navigate extraordinary circumstances with humor and heart. Their taste embraces both lighthearted family-friendly tales and intense, action-packed thrillers that explore human resilience, media influence, and global conspiracies. They avoid darker, morally ambiguous crime dramas centered on corruption, drug abuse, or antihero protagonists.

## Dislikes:
Romance, Fantasy, Musical, Sci-Fi, Romantic Comedy, Realism, Historical drama, Violence, Medical Drama, Crime Syndicate, Moral Ambiguity, Drug Abuse, Corruption, Underworld, Antihero"
689,"## Overview
The user enjoys films that blend intense action, suspenseful intrigue, and profound drama, often with themes of truth-seeking, personal growth, and resilience. They appreciate stories featuring government conspiracies, military honor, natural disasters, and transformative human experiences, as well as epic space operas and futuristic sci-fi adventures with strong heroic journeys. They tend to avoid straightforward comedy, light romance, and films with overly sentimental drama or quirky comedic styles.

## Attributes
- **Genre**: Action, Drama, Thriller, War, Mystery, Adventure, Sci-Fi, Crime  
- **Tags**: Conspiracy, Suspense, Intrigue, Paranoia, Government Cover-Up, Psychological Drama, Chase, Teacher, Inspiration, Family, Life Changes, Personal Growth, Military, Investigation, Medal of Honor, Ethical Dilemmas, Female Protagonist, Guilt, Truth Seeking, Tornado, Storm Chasers, Disaster, Science, Technology, Alien Invasion, Mockumentary, Special Effects, July 4th, Space Opera, Epic, Hero's Journey, Classic, Aliens, Secret Agents, Humor (dark), Intergalactic Threat, Buddy Cop, New York City, Special Organization, Addiction, Friendship, Coming-of-Age, Recovery, Dark Comedy, Scottish Cinema, Futuristic, Space, Alien, Dystopian, Visual Effects, Cult Classic, Time Travel, Psychological, Virus Outbreak, Mental Illness, Survival, Kidnapping, Road Trip, Small Town Secrets, Nuclear Threat, Cold War, Military Operation

## Description
This user gravitates toward films that explore complex moral and ethical dilemmas within high-stakes environments—ranging from covert government conspiracies and military investigations to natural disasters and extraterrestrial threats. Their preferred movies often depict protagonists confronting personal and external challenges, weaving together suspense, action, emotional depth, and occasionally dark humor, while highlighting themes of honor, resilience, and the pursuit of truth. They also appreciate epic narratives set in vast, imaginative universes featuring heroic journeys and futuristic settings. They tend to reject straightforward comedies, light or quirky romances, musicals, and sentimental dramas, preferring depth and complexity over levity or simplistic storytelling.

## Dislikes:
- Comedy (except when combined with action, thriller, or sci-fi elements, and excluding quirky or light comedic tones)  
- Fantasy (mostly)  
- Musical  
- Family (in some contexts)  
- Animation  
- Horror  
- Romance (in"
690,"## Overview
This user enjoys intense and thought-provoking films that combine elements of drama, thriller, and action with complex characters and moral dilemmas. They appreciate narratives that explore social justice, survival, revenge, and redemption, often set against realistic, crime-ridden, or dystopian backdrops. They strongly dislike films that glorify violence or feature romantic comedy, musical, family-friendly, lighthearted romance, or comedic elements.

## Attributes
- **Genre**: Drama, Crime, Thriller, Action, Adventure, Mystery, Sci-Fi
- **Tags**: Coming-of-age, Social commentary, Family dynamics, Courtroom drama, Legal thriller, Death penalty, Social justice, Redemption, Dystopian, Anti-Hero, Survival, Cult Classic, Post-Apocalyptic, Government Conspiracy, Suspense, Political Drama, Conspiracy, Heroism, Psychological Thriller, Revenge, Family Drama, Gangsters, Prohibition, Friendship, Betrayal, Nostalgia, New York City, Jewish Culture, Epic Narrative, Sharks, Summer, Escape, Wrongful Conviction, Manhunt, Justice, Hope, Injustice, Prison Life, Perseverance

## Description
The user favors movies that delve into personal and societal conflicts, from intimate struggles of identity and love to high-stakes scenarios involving natural disasters, legal battles, crime, and dystopian survival. They appreciate films combining emotional depth with thrilling action, suspense, and psychological tension, often highlighting themes of justice, revenge, redemption, and resistance against corrupt or oppressive systems. They avoid films that romanticize violence or feature supernatural or fantasy elements, lighthearted romantic comedy, musical, or comedic tones.

## Dislikes:
Horror, Comedy, Traditional Romance, Romantic comedy, Musical, Family, Family-friendly, Superhero, Animation, Documentary, Lighthearted Romance, Comedy Elements"
691,"## Overview
The user appreciates a wide spectrum of films, ranging from intense historical war dramas and psychological thrillers to sophisticated romantic comedies and profound philosophical explorations. Their taste embraces complex character studies, emotional depth, and poignant explorations of human relationships, societal realities, and existential themes, while showing aversion to lighthearted family-oriented films and conventional horror or supernatural thrillers.

## Attributes
- **Genre**: Drama, War, Comedy, Romance, Animation, Children, Thriller, Historical, Courtroom Drama, Fantasy  
- **Tags**: Biography, Military History, Leadership, World War II, Historical Drama, Nostalgia, Friendship, Coming-of-Age, Cinema, Italian Film, Heartwarming, Adventure, Family (with reservations), Toys, Imagination, Pixar, Classic, Psychological Thriller, Suspense, Murder, Twists, Mystery (with reservations), Urban, Teen, Controversial, Realism, Youth Culture, Existentialism, Death, Crusades, Chess, Black Death, Medieval, Philosophy, Love Triangle, Socialite, Wit, Family Dynamics (with reservations), 1940s Cinema, Holocaust, Survival, Courage, Morality, Redemption, Human Rights, Tragedy, Serial Killer, FBI, Cannibalism, Jury, Justice, Prejudice, Moral Dilemma, Dialogue-Driven, Tension

## Description
The user's preferences highlight a fascination with richly drawn characters and multifaceted narratives, from the bold leadership and complex persona of General Patton to the nostalgic warmth of childhood memories in a Sicilian village, and from intimate psychological thrillers to profound philosophical meditations on death and faith. They value films that explore friendship, identity, personal growth, justice, morality, and human resilience, whether through imaginative adventures, gripping courtroom dramas, or haunting portrayals of historical atrocities. Their appreciation for suspenseful, classic thrillers and sophisticated romantic comedies underscores a taste for stories that challenge, engage, and entertain on multiple levels. However, they tend to avoid family-friendly movies that lean heavily on simplistic or overly sentimental themes, as well as supernatural horror or slasher films, preferring more nuanced and realistic narratives.

## Dislikes:
- Action  
- Sci-Fi  
- Fantasy (except for their appreciation of some profound fantasy themes in classics like ""The Seventh Seal"")  
- Violence (in certain contexts)  
- Family (in certain dramatic, controversial, or overly sentimental contexts)  
- Musical  
- Horror (especially supernatural, sl"
692,"## Overview
This user enjoys a diverse mix of lighthearted and comedic films, often blended with romance, fantasy, and family dynamics, alongside an appreciation for character-driven dramas and dark humor with quirky, unique characters. Their preferences include stories that mix humor with heartfelt and poignant moments, transformations, underdog journeys, and explorations of relationships and morality, frequently set in small-town or intimate settings. However, they show less interest in films centered on crime and heist capers, overly dramatic or realistic family struggles, and certain sci-fi comedy blends, as well as romantic comedies that rely heavily on mistaken identity and love triangles.

## Attributes
- **Genre**: Comedy, Romance, Drama, Fantasy, Family, Thriller, Animation, Adventure, Sports, Sci-Fi
- **Tags**: Humor, Love Story, Family Dynamics, Transformation, Redemption, Friendship, Angel, Feel-Good, Underdog, Road Trip, Tabloid, Self-Improvement, Nostalgia, Misunderstanding, Bowling, Body Positivity, Coming-of-age, Small Town Life, Relationships, Dark Humor, Investigation, Unique Characters, Morality Tale, LGBTQ+, Drag, Cabaret, Satire, Toys, Imagination, Pixar, Classic, Quirky, Absurdist Humor, Parenthood

## Description
The user gravitates toward films that blend comedy and romance with themes of self-discovery, love, and family, appreciating narratives involving transformation and redemption often set against humorous or whimsical backdrops. They also value character-driven dramas that explore complex relationships, small-town life, and the passage of time, as well as dark humor and thrillers with quirky, memorable characters. Their taste encompasses uplifting, heartwarming stories filled with spirited adventures, alongside more nuanced explorations of morality, acceptance, and unconventional families. They generally avoid crime-centered capers, overly sentimental or chaotic family comedies, romantic comedies focused on mistaken identity and love triangles, and certain satirical or biographical dramas.

## Dislikes:
- Horror  
- Action  
- Violence  
- Dark Themes  
- Mystery  
- Realism  
- Live-action (in the context of animation preference)  
- Crime  
- Heist  
- Drama (in contexts of family struggle or biographical satire)  
- Sci-Fi (when blended with comedy in a cloning or similar premise)  
- Romantic Comedy (focused on Mistaken Identity, Love Triangle)"
693,"## Overview
This user appreciates deeply emotional and thought-provoking stories that explore complex human relationships, social issues, and personal growth. They enjoy films that blend drama with romance, historical context, and meaningful themes of justice, acceptance, self-discovery, and resilience. They also value classic cinema with strong psychological and family dynamics, as well as uplifting musicals and heartfelt comedies. They tend to avoid horror, sci-fi, fantasy, war themes, and also have a strong aversion to action-heavy movies and comedies that rely on slapstick or broad humor.

## Attributes
- **Genre**: Drama, Romance, Comedy, Musical, Classic, Children, Animation, Family, Thriller, Adventure
- **Tags**: Love Story, Historical, Tragedy, Survival, Genius, Therapy, Friendship, Self-discovery, LGBTQ+, Family, Relationships, Drag, Satire, Racism, Childhood, Justice, Southern Gothic, Coming-of-Age, Classic, Orchestral, Visual Art, Disney, Psychological Drama, Mental Illness, Family Conflict, Heartwarming, Inspirational, Sing-along, Broadway, Ambition, Deceit, Rivalry, Female Protagonist, Journey, Courage

## Description
The user enjoys epic narratives that intertwine romance and tragedy with rich historical backdrops as seen in ""Titanic,"" as well as intimate portraits of personal growth and genius in ""Good Will Hunting."" They appreciate the vibrant humor and social satire in ""The Birdcage,"" the profound exploration of racial injustice and moral lessons in ""To Kill a Mockingbird,"" and the innovative blend of classical music and imaginative animation in ""Fantasia."" Their taste extends to psychological dramas like ""A Streetcar Named Desire"" that probe mental health and family conflict, classic musicals such as ""The Sound of Music"" and ""The Wizard of Oz"" that celebrate resilience and joy, sharp theatrical dramas like ""All About Eve,"" and romantic comedies like ""When Harry Met Sally..."" that explore friendship and love with wit and heart. They generally avoid films with heavy suspense, violence, or war elements, as well as those rooted in horror, sci-fi, fantasy, broad comedy, and action genres.

## Dislikes:
- Horror  
- Sci-Fi  
- Superhero  
- War  
- Documentary  
- Live-action (in the context of preferring animation or musicals as indicated by ""Fantasia"")  
- Fantasy  
- Violence  
- Thriller  
- Action  
- Suspense  
-"
694,"## Overview
The user enjoys films that explore complex themes such as loyalty, redemption, power, and personal transformation, often set against epic or intense backdrops. Their taste spans from dystopian psychological thrillers and grand space operas to classic crime dramas and high-stakes action thrillers, reflecting an appreciation for rich storytelling, iconic cinematic moments, and suspenseful political or natural disaster dramas.

## Attributes
- **Genre**: Sci-Fi, Crime, Drama, Dystopian, Animation, Children, Musical, Action, Adventure, Romance, War, Thriller
- **Tags**: Violence, Behavioral Conditioning, Free Will, Satire, Cult Classic, Psychological Thriller, Coming-of-age, Adventure, Family, Friendship, Redemption, Classic, Space Opera, Epic Battle, Good vs Evil, Hero's Journey, Mafia, Loyalty, Power, Revenge, 1970s, Suspense, Political Drama, Conspiracy, Heroism, Espionage, Nuclear Threat, Marriage Crisis, Humor, Action-Comedy, Tornado, Storm Chasers, Disaster, Science, Technology, Paris, Love Story, Glamour, Wealth, Class distinction

## Description
This profile reveals a preference for movies that combine compelling character arcs with larger-than-life conflicts, whether through the lens of a dystopian society’s control over free will, epic struggles between good and evil in space, intense familial and criminal loyalties within a mafia dynasty, or gripping thrillers involving political conspiracies, natural disasters, and espionage. The user appreciates films that are culturally significant, emotionally resonant, and often feature iconic music, heroic journeys, moral complexity, and humor.

## Dislikes:
- Horror  
- Fantasy (except space-related fantasy as in Star Wars)  
- Historical  
- Documentary  
- Mystery  
- Adult themes (in the context of children’s films)  
- Romantic Comedy (except nuanced romance combined with other elements)  
- Family (as a central standalone theme, except when combined with other elements)  
- Thriller (unless part of psychological or crime thriller elements; now includes preference for some thriller subgenres but not pure horror-thrillers)  
- Superhero  
- Science Fiction (disliked in some contexts, e.g., ""True Lies"" dislike, but overall still liked in core sci-fi titles)"
695,"## Overview
The user enjoys intense, suspenseful narratives that blend action, thriller, and horror elements with strong themes of survival, supernatural forces, and urban or cosmic catastrophes. They appreciate dark psychological and moral conflicts within crime and legal drama settings, as well as nuanced explorations of identity and relationships. Their taste includes complex dramas and selective comedies exploring human emotions, relationships, and show business. The user strongly dislikes broad or slapstick comedies, musicals, straightforward disaster or family films, and tends to avoid romance-heavy or fantasy elements.

## Attributes
- **Genre**: Action, Thriller, Horror, Mystery, Psychological Horror, Drama, Sci-Fi (selective), Slasher, Crime, Adventure (selective), Comedy (selective), Romance (selective), Disaster
- **Tags**: Survival, Emergency response, Urban catastrophe, Natural disaster (with reservations), Supernatural, Psychological thriller, Space horror, Suspense, Teen horror, Revenge, Anti-hero, Friendship, LGBTQ+, Show business, Misunderstanding, Cult classic, Meta-horror, Exploration, Geology, Demons, Legal drama, Temptation, Corporate greed, Morality, Cloning, Space, Aliens, Action-Adventure, Relationships, Infidelity, Life Choices, Emotional Struggles, Love, 1970s, Adult Film Industry, Coming-of-Age, Fame, Family Dynamics (contextual), Drug Culture, Music (non-musical), Satire, 80s nostalgia, Wedding, Comedy of errors, Heartbreak, Love story, Neo-noir, Surrealism, Identity, Transformation, Plot Twists, Psychological, Suspense, Drama, Crime, Jazz, Whodunit, Gore, College Life, Historical, Tragedy, Epic, Shipwreck, 1910s

## Description
This user gravitates toward narratives featuring gripping survival scenarios against natural or supernatural threats, including urban disasters and cosmic horrors, often infused with psychological tension and dark fantasy elements. They appreciate stories with anti-heroes and complex moral conflicts, including legal dramas with supernatural intrigue and mind-bending psychological thrillers exploring identity, transformation, and paranoia. The user enjoys layered films that blend suspense, mystery, and horror—often with teen or college settings—and complex dramas and nuanced comedies that explore identity, ambition, and relationships. They favor rich cultural or historical backdrops but reject broad family comedies, musicals, and straightforward disaster or slapstick humor, as well as"
696,"## Overview
This user enjoys deeply engaging and thought-provoking films that explore complex human emotions, moral dilemmas, and historical contexts. Their taste spans across drama, mystery, and adventure, with a strong appreciation for stories that involve justice, identity, heroism, and rebellion against oppressive systems, while showing a clear preference against films heavy on romance, broad comedy, or action-driven espionage thrillers.

## Attributes
- **Genre**: Drama, Crime, Thriller, Mystery, War, History, Courtroom Drama, Comedy (selective satire)
- **Tags**: Death penalty, Spirituality, Redemption, Moral dilemmas, Injustice, Small Town, Murder Investigation, Secrets, Law Enforcement, Political Intrigue, Suspense, Survival, Family, Identity, Adoption, Class, Racial Differences, Emotional Conflict, WWII, Prison Escape, Heroism, Teamwork, True Story, Jury, Justice, Prejudice, Dialogue-Driven, Tension, Prison Drama, Rebellion, Anti-Hero, Friendship, 1960s Cinema, Classic Film, Racism, Childhood, Southern Gothic, Coming-of-Age, Journalism, IRA, Assassins, Terrorism, Weapons, Political Satire, Media Manipulation, Dark Comedy, Conspiracy

## Description
The user favors films that delve into the intricacies of justice and redemption, unravel hidden secrets within small communities, and present intense survival and suspense scenarios. They appreciate narratives that highlight emotional conflicts tied to identity, family, and moral integrity, and stories celebrating heroism, rebellion, and camaraderie during wartime or imprisonment. Additionally, they value sharp political satire and media manipulation themes but consistently avoid films centered on romance, broad comedy, or conventional action-espionage thrillers. Their selections reveal a preference for authentic, character-driven storytelling that challenges the viewer’s understanding of morality, prejudice, and resilience in both personal and societal contexts.

## Dislikes:
Romance, Fantasy, Sci-Fi, Animation, Horror, Broad Comedy, Musical, Documentary, Family, High-action Espionage, Heist, Secret Identity, Technology-driven thrillers"
697,"## Overview
This user appreciates complex, character-driven narratives spanning historical settings, psychological depth, and intense dramas, with a strong interest in themes of love, identity, justice, survival, and redemption. They enjoy films that explore personal and societal struggles in richly detailed backdrops, often set in small towns or with legal and moral dilemmas, and have expanded to include heartfelt stories of second chances, community, and underdog journeys. They tend to avoid broad comedies, parodies, celebrity biographies, and high-action thrillers, particularly those blending humor with lighthearted or satirical tones, as well as films featuring obsessive or manipulative romantic thrillers, family-friendly musicals, and superhero action films.

## Attributes
- **Genre**: Drama, Romance, Historical, Thriller, Legal Thriller  
- **Tags**: Psychological, Mental Illness, LGBTQ+, Friendship, Self-Discovery, Independent Film, Survival, Redemption, London, 18th Century, 17th Century, Medicine, Court Intrigue, Love, Betrayal, Sports, Underdog Story, Small Town Life, Second Chances, Female Protagonist, Community, Healing, Racism, Justice, Moral Dilemma, Southern Gothic, Courtroom Drama, Murder Investigation, Secrets, Texas, Law Enforcement, Political Intrigue, Shakespeare, Manipulation, Jealousy, Classic Literature, Love Story

## Description
The user is drawn to films that intricately weave personal and societal struggles, whether through dystopian futures plagued by virus outbreaks, the complexities of modern love and self-identity, or historical and small-town tales of survival, justice, and transformation. Their preferences reveal an interest in stories blending psychological insight, emotional depth, and dramatic tension, with an appreciation for both independent cinema and character-driven legal and mystery dramas. They avoid films that rely heavily on overt comedy, satire, celebrity-focused biographies, or action-centered thrillers, as well as those with obsessive or dark romantic thrillers, family-friendly musicals, or campy superhero adventures, favoring more nuanced and serious explorations of complex themes such as redemption, love complicated by betrayal, second chances, community healing, and moral dilemmas.

## Dislikes:
Horror, Fantasy, Supernatural, Action, Family, Superhero, Science Fiction, Comedy (especially broad, satirical, or celebrity-driven), Parody, Satire, Psychological Thriller (obsession/dark romance), Family-Friendly Musicals, Campy Superhero Films"
