movie_id,title,release_date,video_release_date,IMDb_URL,unknown,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,origin_country,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date.1,revenue,runtime,spoken_languages,status,tagline,video,vote_average,vote_count,previous_info,movie_info
1290,Country Life (1994),01-Jan-94,,http://us.imdb.com/M/title-exact?Country%20Life%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,FALSE,/zZriEnxp1qMINuz3cholU1pNxhN.jpg,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,124460,tt0109491,"['AU', 'US']",en,Country Life,"Adaptation of Chekhov's ""Uncle Vanya"" set in rural Australia in the 1920s. Jack Dickens and his niece Sally run the family farm to support brother-in-law Alexander as a (supposedly brilliant) literary critic in London. Action begins when Alexander returns with his beautiful young wife Deborah, revealing himself as an arrogant failure and wanting to sell the farm out from under Jack. Blakemore introduces themes about Australia's separation from England, as well as expanding the pacifist and ecological philosophies espoused by the local Doctor Max Askey.",6.861,/36jCH48ohLaJ2TLhUbauJZ9FebH.jpg,"[{'id': 1380, 'logo_path': '/y4JH9ncZJAFJGYWK84k1dmXnsw0.png', 'name': 'Australian Film Finance Corporation', 'origin_country': 'AU'}, {'id': 39711, 'logo_path': None, 'name': 'Dalton Films', 'origin_country': ''}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}]",27/10/1994,0,118,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Sometimes the further you travel the closer you get to home.,FALSE,6.4,5,"
    Movie title: Country Life (1994) 
    Genre: Drama, Romance
    Overview: Adaptation of Chekhov's ""Uncle Vanya"" set in rural Australia in the 1920s. Jack Dickens and his niece Sally run the family farm to support brother-in-law Alexander as a (supposedly brilliant) literary critic in London. Action begins when Alexander returns with his beautiful young wife Deborah, revealing himself as an arrogant failure and wanting to sell the farm out from under Jack. Blakemore introduces themes about Australia's separation from England, as well as expanding the pacifist and ecological philosophies espoused by the local Doctor Max Askey. 
    ","# Country Life

## Overview
Adaptation of Chekhov's ""Uncle Vanya"" set in rural Australia in the 1920s, exploring themes of family, ambition, and the struggle between tradition and modernity.

## Attributes
- **Genre**: Drama, Romance
- **Tags**: Adaptation, Literature, Family Dynamics, Rural Australia, 1920s, Ecological Themes, Pacifism

## Description
""Country Life"" is a poignant adaptation of Anton Chekhov's ""Uncle Vanya,"" reimagined in the Australian countryside during the 1920s. The narrative centers on Jack Dickens and his niece Sally, who manage the family farm while supporting the ambitious but disillusioned literary critic, Alexander. When Alexander returns with his stunning young wife, Deborah, the tensions rise as his true character and intentions are revealed, leading to a conflict over the fate of the farm and the family legacy. The film deftly weaves in themes of national identity, ecological awareness, and the personal struggles of its characters, echoing broader societal changes in Australia.

## Dislikes:
- Action
- Comedy
- Horror
- Supernatural
- Thriller"
1291,Celtic Pride (1996),19-Apr-96,,http://us.imdb.com/M/title-exact?Celtic%20Pride%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,/90VhKNMbZpv3VvcFWsYywM1pVlk.jpg,,0,"[{'id': 35, 'name': 'Comedy'}]",,23449,tt0115851,['US'],en,Celtic Pride,Two over-loyal Celtic fans kidnap their opponent's star player in order to guarantee their team the championship.,23.008,/5P3p9I2ADnTbBdIAl4ZUeUXGuIi.jpg,"[{'id': 175, 'logo_path': '/trtXLj3zv8T9ke1Vhw4SCkkM4JJ.png', 'name': 'Caravan Pictures', 'origin_country': 'US'}, {'id': 915, 'logo_path': '/4neXXpjSJDZPBGBnfWtqysB5htV.png', 'name': 'Hollywood Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",19/04/1996,0,91,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,If you can't beat 'em... steal him!,FALSE,5.268,125,"
    Movie title: Celtic Pride (1996) 
    Genre: Comedy
    Overview: Two over-loyal Celtic fans kidnap their opponent's star player in order to guarantee their team the championship. 
    ","# Celtic Pride

## Overview
Two over-loyal Celtic fans kidnap their opponent's star player in order to guarantee their team the championship.

## Attributes
- **Genre**: Comedy, Sports
- **Tags**: Kidnapping, Sports Fans, Rivalry, Friendship, Humor, Basketball

## Description
""Celtic Pride"" is a comedic tale that revolves around two die-hard Boston Celtics fans, played by Dan Aykroyd and Daniel Stern, who become overly obsessed with their team's success. In a desperate attempt to secure the championship, they hatch a ridiculous plan to kidnap the star player of their rival team, the Los Angeles Lakers, portrayed by Damon Wayans. As the plot unfolds, the fans face hilarious challenges while discovering the true meaning of loyalty and sportsmanship.

## Dislikes:
- Drama
- Thriller
- Horror
- Romance
- Action"
1292,"Simple Wish, A (1997)",11-Jul-97,,http://us.imdb.com/M/title-exact?Simple+Wish%2C+A+(1997),0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,FALSE,/aU2gK5ehx5MOwnigEAK54cQjLpS.jpg,,28000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",,17834,tt0120133,['US'],en,A Simple Wish,"Murray is a male fairy godmother, and he is trying to help 8-year-old Anabel to fulfil her ""simple wish"" - that her father Oliver, who is a cab driver, would win the leading role in a Broadway musical. Unfortunately, Murray's magic wand is broken and the fairies convention is threatened by evil witches Claudia and Boots.",13.62,/cfyJ7yIvNTlz2ooH8iU6r0pxAMj.jpg,"[{'id': 27128, 'logo_path': None, 'name': 'The Bubble Factory', 'origin_country': 'US'}, {'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",11/07/1997,8345056,86,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Anabel made a wish. Murray made a mess.,FALSE,5.5,159,"
    Movie title: Simple Wish, A (1997) 
    Genre: Children, Fantasy
    Overview: Murray is a male fairy godmother, and he is trying to help 8-year-old Anabel to fulfil her ""simple wish"" - that her father Oliver, who is a cab driver, would win the leading role in a Broadway musical. Unfortunately, Murray's magic wand is broken and the fairies convention is threatened by evil witches Claudia and Boots. 
    ","# Simple Wish, A (1997)

## Overview
Murray is a male fairy godmother, and he is trying to help 8-year-old Anabel to fulfil her ""simple wish"" - that her father Oliver, who is a cab driver, would win the leading role in a Broadway musical. Unfortunately, Murray's magic wand is broken and the fairies convention is threatened by evil witches Claudia and Boots.

## Attributes
- **Genre**: Children, Fantasy
- **Tags**: Fairy Tale, Family, Adventure, Magic, Musical

## Description
In ""A Simple Wish,"" the whimsical tale unfolds as Murray, an endearing male fairy godmother, embarks on a mission to grant the heartfelt wish of young Anabel. She dreams of her father, a struggling cab driver, landing a starring role in a Broadway show. However, with his wand malfunctioning and malevolent witches plotting against him, Murray's quest becomes a race against time filled with enchantment, humor, and life lessons about love and belief in dreams.

## Dislikes:
- Horror
- Thriller
- Violence
- Realism
- Adult themes"
1293,Star Kid (1997),16-Jan-98,,http://us.imdb.com/M/title-exact?imdb-title-120478,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,FALSE,/yAY85McCRGxwOuBlngVoboMUsKD.jpg,,12000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}]",,54007,tt0120478,['US'],en,Star Kid,Shy seventh-grader Spencer Griffith's life changes when the meteor falls into local junkyard and he finds a Cybersuit - the wise and strong robot from another galaxy. Spencer puts Cybersuit on and becomes a different kind of guy,21.742,/srnvpaAg83sfYr82meDe6k1nDd.jpg,"[{'id': 4063, 'logo_path': '/psOuT9ReSYhcBEB5ptnw7D2FdsE.png', 'name': 'Trimark Pictures', 'origin_country': 'US'}, {'id': 39602, 'logo_path': None, 'name': 'Manny Coto Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",13/11/1997,7000000,101,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"You know what they say, if the cyborsuit fits, go kick some alien butt!",FALSE,6.295,88,"
    Movie title: Star Kid (1997) 
    Genre: Adventure, Children, Fantasy, Sci-Fi
    Overview: Shy seventh-grader Spencer Griffith's life changes when the meteor falls into local junkyard and he finds a Cybersuit - the wise and strong robot from another galaxy. Spencer puts Cybersuit on and becomes a different kind of guy 
    ","# Star Kid

## Overview
Shy seventh-grader Spencer Griffith's life changes when a meteor falls into the local junkyard and he discovers a Cybersuit - a wise and powerful robot from another galaxy. When Spencer dons the Cybersuit, he transforms into a more confident version of himself, embarking on an adventure that challenges his fears and helps him grow.

## Attributes
- **Genre**: Adventure, Children, Fantasy, Sci-Fi
- **Tags**: Coming-of-age, Transformation, Friendship, Alien technology, Space adventure

## Description
In ""Star Kid,"" Spencer Griffith, a timid and insecure middle school student, stumbles upon a remarkable piece of alien technology in the form of a Cybersuit after a meteor crash. This suit not only grants him superhuman abilities but also imparts wisdom and guidance from its AI. As Spencer learns to navigate his new life with the suit, he faces bullies, discovers friendship, and ultimately embraces who he truly is. The film combines elements of fantasy and science fiction to explore themes of self-acceptance and courage.

## Dislikes:
Horror, Romance, Mystery, Historical, Thriller"
1295,Kicked in the Head (1997),01-Jan-97,,http://us.imdb.com/M/title-exact?Kicked+in+the+Head+(1997),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,/27K96VQqxNRHbaJSHBgirCz4u64.jpg,,4000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,56651,tt0119457,['US'],en,Kicked in the Head,"When Redmon finds himself out of home and job, his life becomes a series of unpredictable escapades - from dodging gunfire after his uncle makes him deliver a highly suspicious package to pursuing a moody stewardess he thinks has come to save him. Soon Redmond begins to suspect his road of mishap might actually be the path to the truth he has been seeking all along.",12.671,/jJVtdeWddiarPpWgSnEBXEJAsz4.jpg,"[{'id': 236, 'logo_path': None, 'name': 'October Films', 'origin_country': 'US'}, {'id': 11584, 'logo_path': None, 'name': 'De Fina-Cappa', 'origin_country': ''}, {'id': 139576, 'logo_path': None, 'name': 'CBS Fox Video', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",26/09/1997,102739,89,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,A satirical love story.,FALSE,3.9,7,"
    Movie title: Kicked in the Head (1997) 
    Genre: Comedy, Drama
    Overview: When Redmon finds himself out of home and job, his life becomes a series of unpredictable escapades - from dodging gunfire after his uncle makes him deliver a highly suspicious package to pursuing a moody stewardess he thinks has come to save him. Soon Redmond begins to suspect his road of mishap might actually be the path to the truth he has been seeking all along. 
    ","# Kicked in the Head

## Overview
A comedic drama that follows the unpredictable adventures of a man named Redmon as he navigates life after losing both his home and job.

## Attributes
- **Genre**: Comedy, Drama
- **Tags**: Adventure, Self-discovery, Quirky, Urban Life, Relationships

## Description
When Redmon finds himself out of home and job, his life spirals into a whirlwind of unexpected events, including dodging gunfire from a dubious delivery his uncle assigned him and chasing after a moody stewardess whom he believes is his savior. Through a series of mishaps, Redmon begins to realize that his chaotic journey may actually lead him to the truths he has been searching for.

## Dislikes:
Horror, Thriller, Action, Sci-Fi, Fantasy"
1296,Indian Summer (1996),01-Jan-96,,http://us.imdb.com/M/title-exact?Indian+Summer+(1996),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,/iqpDAPyGtuyFbBretFpoxhk8Nm4.jpg,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,172545,tt0116631,"['US', 'GB']",en,Indian Summer,"A passionately committed young dancer is forced to re-examine his career and life when faced with death, finding hope through an older man who becomes his lover, mentor and companion.",8.432,/uCWcDTik7uyrDwaIIwFGvkHBrrn.jpg,"[{'id': 5778, 'logo_path': '/2loyoQweDxvotH3AknfL2zhsthg.png', 'name': 'Channel 4 Television', 'origin_country': 'GB'}, {'id': 80640, 'logo_path': None, 'name': 'Martin Pope Productions', 'origin_country': ''}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",08/11/1996,0,98,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Love is the ultimate kick,FALSE,4.9,9,"
    Movie title: Indian Summer (1996) 
    Genre: Comedy, Drama
    Overview: A passionately committed young dancer is forced to re-examine his career and life when faced with death, finding hope through an older man who becomes his lover, mentor and companion. 
    ","# Indian Summer

## Overview
A passionately committed young dancer is forced to re-examine his career and life when faced with death, finding hope through an older man who becomes his lover, mentor, and companion.

## Attributes
- **Genre**: Comedy, Drama
- **Tags**: LGBTQ+, Romance, Dance, Coming-of-Age, Mentor-Student Relationship

## Description
""Indian Summer"" explores the emotional journey of a young dancer who grapples with the realities of his life and career when confronted with mortality. As he navigates his fears and aspirations, he finds solace and wisdom in an unexpected romantic relationship with an older man, who serves as both a mentor and a companion, offering hope and a new perspective on life and love.

## Dislikes:
- Horror
- Action
- Thriller
- Sci-Fi
- Fantasy"
1297,Love Affair (1994),01-Jan-94,,http://us.imdb.com/M/title-exact?Love%20Affair%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,FALSE,/xYwP4TxroayV2g4ko4eQM0hgADg.jpg,,60000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,43742,tt0110391,['US'],en,Love Affair,"Ex-football star Mike Gambril meets Terry McKay on a flight to Sydney, which is forced to land on a small atoll. They become romantic on board a ship sent to take them to a larger island. They agree to meet in New York three months later to see if the attraction is real. One shows up but the other doesn't. However, a chance meeting brings them together again.",31.695,/A7Ex1CSjfCYUgornOiJTJkJkw0A.jpg,"[{'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}, {'id': 210080, 'logo_path': None, 'name': 'Mulholland Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",21/10/1994,18300000,108,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,FALSE,5.4,57,"
    Movie title: Love Affair (1994) 
    Genre: Drama, Romance
    Overview: Ex-football star Mike Gambril meets Terry McKay on a flight to Sydney, which is forced to land on a small atoll. They become romantic on board a ship sent to take them to a larger island. They agree to meet in New York three months later to see if the attraction is real. One shows up but the other doesn't. However, a chance meeting brings them together again. 
    ","# Love Affair (1994)

## Overview
Ex-football star Mike Gambril meets Terry McKay on a flight to Sydney, which is forced to land on a small atoll. They become romantic on board a ship sent to take them to a larger island. They agree to meet in New York three months later to see if the attraction is real. One shows up but the other doesn't. However, a chance meeting brings them together again.

## Attributes
- **Genre**: Drama, Romance
- **Tags**: Love, Longing, Reunion, Fate, Heartfelt, Emotional Connection

## Description
""Love Affair"" is a heartfelt romantic drama that explores the complexities of love and destiny. Following a chance encounter between Mike Gambril and Terry McKay during a flight, the two develop a deep connection amidst unforeseen circumstances. Their promise to reunite in New York becomes a test of true love as fate intervenes, leading to a poignant exploration of what it means to be truly committed to someone.

## Dislikes:
Action, Horror, Comedy, Thriller, Sci-Fi"
1298,"Band Wagon, The (1953)",01-Jan-53,,"http://us.imdb.com/M/title-exact?Band%20Wagon,%20The%20(1953)",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,/bPDR1GR4Bh8EdKQKKfudQpL14kD.jpg,,2900000,"[{'id': 10402, 'name': 'Music'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,29376,tt0045537,['US'],en,The Band Wagon,A Broadway artiste turns a faded film star's comeback vehicle into an artsy flop.,15.107,/5CvUmTWK46rShfgLmw7LuKF2fYL.jpg,"[{'id': 21, 'logo_path': '/usUnaYV6hQnlVAXP6r4HwrlLFPG.png', 'name': 'Metro-Goldwyn-Mayer', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",07/08/1953,3500000,112,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Get Aboard!,FALSE,7.119,197,"
    Movie title: Band Wagon, The (1953) 
    Genre: Comedy, Musical
    Overview: A Broadway artiste turns a faded film star's comeback vehicle into an artsy flop. 
    ","# The Band Wagon

## Overview
A Broadway artiste turns a faded film star's comeback vehicle into an artsy flop.

## Attributes
- **Genre**: Comedy, Musical
- **Tags**: Broadway, Comeback, Artsy, Film Industry, Dance, Romance

## Description
In ""The Band Wagon,"" a washed-up film star, played by Fred Astaire, attempts to revive his career with the help of a Broadway director, portrayed by Jack Buchanan. The film explores the complexities of artistic ambition and collaboration as the director's avant-garde vision clashes with the star's more traditional approach. The film is celebrated for its musical numbers, including the iconic ""That's Entertainment!"" and showcases Astaire's remarkable dance talent, making it a classic of the genre.

## Dislikes:
- Action
- Horror
- Thriller
- Science Fiction
- Drama"
1299,Penny Serenade (1941),01-Jan-41,,http://us.imdb.com/M/title-exact?Penny%20Serenade%20(1941),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,FALSE,/cfWxR72RiA3cO9qurVaAAuFoNqk.jpg,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,43795,tt0034012,['US'],en,Penny Serenade,"Julie and Roger are a love-struck married couple who desperately want to have a child. Tragedy after tragedy gets in their way, as the two attempt to rise above their troubles and fulfill their dreams of parenthood.",11.354,/gprilmaJSi3e4Rs7epIj9ZP6X6P.jpg,"[{'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",24/04/1941,0,120,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"""Remember the tune they were singing the night we fell in love?...""",FALSE,6.5,107,"
    Movie title: Penny Serenade (1941) 
    Genre: Drama, Romance
    Overview: Julie and Roger are a love-struck married couple who desperately want to have a child. Tragedy after tragedy gets in their way, as the two attempt to rise above their troubles and fulfill their dreams of parenthood. 
    ","# Penny Serenade

## Overview
Julie and Roger are a love-struck married couple who desperately want to have a child. Tragedy after tragedy gets in their way, as the two attempt to rise above their troubles and fulfill their dreams of parenthood.

## Attributes
- **Genre**: Drama, Romance
- **Tags**: Love, Parenthood, Tragedy, Resilience, Family

## Description
""Penny Serenade"" is a poignant tale of love and loss, exploring the journey of Julie and Roger as they navigate the emotional turmoil of infertility and the heartache that comes with it. Set against the backdrop of their unwavering love, the film intimately portrays their struggles and the strength of their bond as they confront life's unforeseen challenges. The narrative is rich with emotional depth, making it a classic that resonates with anyone who has experienced the complexities of love and family.

## Dislikes:
Action, Comedy, Horror, Sci-Fi, Fantasy"
1300,'Til There Was You (1997),30-May-97,,http://us.imdb.com/Title?%27Til+There+Was+You+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,FALSE,/n2gNVKUwRyxvKBoGBRNjnvl3Fo5.jpg,,1000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,32872,tt0118523,['US'],en,Til There Was You,"Two strangers, whose paths are always crossing, finally meet when fate steps in. It took them twenty years to fall in love at first sight.",8.626,/ndbW89bKquf5gMXgncY2fCkrIa.jpg,"[{'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount', 'origin_country': 'US'}, {'id': 126, 'logo_path': '/kADPanRDkKTxncPXXVahvHPUvCj.png', 'name': 'Lakeshore Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",30/05/1997,3525125,113,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,It took them twenty years to fall in love at first sight.,FALSE,3.9,31,"
    Movie title: 'Til There Was You (1997) 
    Genre: Drama, Romance
    Overview: Two strangers, whose paths are always crossing, finally meet when fate steps in. It took them twenty years to fall in love at first sight. 
    ","# 'Til There Was You

## Overview
Two strangers, whose paths are always crossing, finally meet when fate steps in. It took them twenty years to fall in love at first sight.

## Attributes
- **Genre**: Drama, Romance
- **Tags**: Love at first sight, Fate, Serendipity, Life journeys, Relationships

## Description
'Til There Was You explores the intertwined lives of two individuals as they navigate through various life events, ultimately leading to a poignant realization of love that has been brewing over two decades. The film beautifully captures the essence of serendipity and the notion that sometimes love is waiting just around the corner, even when you least expect it.

## Dislikes:
Action, Horror, Thriller, Comedy, Sci-Fi"
1301,Stripes (1981),01-Jan-81,,http://us.imdb.com/M/title-exact?Stripes+(1981),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,/pcS5zYzaiIDnAtgmrRXzspY1DnM.jpg,,10000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",,10890,tt0083131,['US'],en,Stripes,"John Winger, an indolent sad sack in his 30s, impulsively joins the US Army after losing his job, his girlfriend and his apartment.",65.298,/vP8tPOgmJSNOh4bpOv1bFjid3rZ.jpg,"[{'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",26/06/1981,85300000,106,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский'}, {'english_name': 'Polish', 'iso_639_1': 'pl', 'name': 'Polski'}]",Released,The story of a man who wanted to keep the world safe for democracy...and meet girls.,FALSE,6.551,858,"
    Movie title: Stripes (1981) 
    Genre: Comedy
    Overview: John Winger, an indolent sad sack in his 30s, impulsively joins the US Army after losing his job, his girlfriend and his apartment. 
    ","# Stripes

## Overview
John Winger, an indolent sad sack in his 30s, impulsively joins the US Army after losing his job, his girlfriend, and his apartment.

## Attributes
- **Genre**: Comedy, War
- **Tags**: Military, Buddy Comedy, Satire, 1980s, Slapstick

## Description
""Stripes"" follows the misadventures of John Winger, played by Bill Murray, who, after a series of life setbacks, decides to enlist in the Army. Along with his fellow misfits, he navigates the rigors of basic training, leading to hilarious situations and unexpected camaraderie. The film showcases a blend of slapstick humor and sharp wit, characteristic of the 1980s comedy era, ultimately delivering a message about friendship and self-discovery amidst chaos.

## Dislikes:
Horror, Drama, Romance, Thriller, Sci-Fi"
1302,Late Bloomers (1996),06-Jun-97,,http://us.imdb.com/M/title-exact?Late%20Bloomers%20%281996%29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,201445,tt0116834,['US'],en,Late Bloomers,"High School basketball coach, Dinah Groshardt, falls for the school secretary, Carly Lumpkin, and upsets the entire school in the process.",8.048,/z7drJqkj6mg1cnU6UtmBYYyisYZ.jpg,"[{'id': 145394, 'logo_path': None, 'name': 'One Mind Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",01/03/1996,0,107,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,FALSE,4,10,"
    Movie title: Late Bloomers (1996) 
    Genre: Comedy
    Overview: High School basketball coach, Dinah Groshardt, falls for the school secretary, Carly Lumpkin, and upsets the entire school in the process. 
    ","# Late Bloomers

## Overview
High School basketball coach, Dinah Groshardt, falls for the school secretary, Carly Lumpkin, and upsets the entire school in the process.

## Attributes
- **Genre**: Comedy, Romance, Drama
- **Tags**: Coming of Age, LGBTQ+, Sports, High School, Love Story

## Description
""Late Bloomers"" is a heartwarming comedy that explores the unexpected romance between a high school basketball coach and the school secretary. As Dinah Groshardt navigates her growing feelings for Carly Lumpkin, the pair finds themselves at the center of both affection and controversy, challenging the norms of their conservative environment. The film captures the essence of self-discovery and acceptance, making it a relatable story for anyone who has ever felt out of place in their own life.

## Dislikes:
- Horror
- Action
- Thriller
- Mystery"
1303,"Getaway, The (1994)",01-Jan-94,,"http://us.imdb.com/M/title-exact?Getaway,%20The%20(1994)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,/nut4QrJMRM836INrpEaAbfO8DLp.jpg,,0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",,2087,tt0109890,['US'],en,The Getaway,"Doc McCoy is put in prison because his partners chickened out and flew off without him after exchanging a prisoner with a lot of money. Doc knows Jack Benyon, a rich ""business""-man, is up to something big, so he tells his wife (Carol McCoy) to tell him that he's for sale if Benyon can get him out of prison. Benyon pulls some strings and Doc McCoy is released again. Unfortunately he has to cooperate with the same person that got him to prison.",28.287,/4tWvZ4BQu3ICmtUL8lXHa9OgkoF.jpg,"[{'id': 1644, 'logo_path': '/l5JFudbLN3vr1sSkjRoqF7To8Ky.png', 'name': 'Largo Entertainment', 'origin_country': 'US'}, {'id': 662, 'logo_path': None, 'name': 'The Turman-Foster Company', 'origin_country': 'US'}, {'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 170653, 'logo_path': None, 'name': 'JVC Entertainment', 'origin_country': 'JP'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",11/02/1994,30057974,115,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,A dangerous deal. A double cross. And the ultimate set up is yet to come.,FALSE,5.69,319,"
    Movie title: Getaway, The (1994) 
    Genre: Action
    Overview: Doc McCoy is put in prison because his partners chickened out and flew off without him after exchanging a prisoner with a lot of money. Doc knows Jack Benyon, a rich ""business""-man, is up to something big, so he tells his wife (Carol McCoy) to tell him that he's for sale if Benyon can get him out of prison. Benyon pulls some strings and Doc McCoy is released again. Unfortunately he has to cooperate with the same person that got him to prison. 
    ","# Getaway, The (1994)

## Overview
Doc McCoy is put in prison because his partners chickened out and flew off without him after exchanging a prisoner with a lot of money. Doc knows Jack Benyon, a rich ""business""-man, is up to something big, so he tells his wife (Carol McCoy) to tell him that he's for sale if Benyon can get him out of prison. Benyon pulls some strings and Doc McCoy is released again. Unfortunately, he has to cooperate with the same person that got him to prison.

## Attributes
- **Genre**: Action, Thriller, Crime
- **Tags**: Heist, Betrayal, Prison Break, Drama, Suspense

## Description
In ""Getaway,"" the intricate web of crime and betrayal unfolds as Doc McCoy, portrayed by Alec Baldwin, finds himself entangled in a dangerous scheme orchestrated by Jack Benyon (James Woods). After his prison release, Doc must navigate a treacherous partnership with those he doesn't trust, leading to a high-stakes heist that tests loyalties and survival instincts. The film combines action-packed sequences with a gripping narrative about loyalty and deception, enhanced by the performances of its lead actors.

## Dislikes:
- Comedy
- Romance
- Musical
- Sci-Fi
- Horror"
